,YearEnd,LocationAbbr,LocationDesc,DataValue,Stratification1
132979,2013,WV,West Virginia,16.8,"Black, non-Hispanic"
132986,2019,WV,West Virginia,17.1,"Black, non-Hispanic"
133032,2015,WV,West Virginia,0.0,"Other, non-Hispanic"
133042,2013,WY,Wyoming,14.2,"Other, non-Hispanic"
133057,2014,WV,West Virginia,24.2,"Multiracial, non-Hispanic"
133065,2015,WY,Wyoming,0.0,"Other, non-Hispanic"
133100,2011,WV,West Virginia,0.0,"Other, non-Hispanic"
133236,2018,WY,Wyoming,13.8,Hispanic
133258,2015,WV,West Virginia,17.4,"Black, non-Hispanic"
133294,2019,WY,Wyoming,0.0,"Other, non-Hispanic"
133325,2017,WV,West Virginia,14.6,"Black, non-Hispanic"
133363,2016,WY,Wyoming,0.0,"Black, non-Hispanic"
133410,2018,WV,West Virginia,15.8,"Multiracial, non-Hispanic"
133418,2011,WV,West Virginia,0.0,Hispanic
133438,2012,WY,Wyoming,0.0,"Other, non-Hispanic"
133458,2018,WY,Wyoming,0.0,"Black, non-Hispanic"
133496,2017,WV,West Virginia,0.0,Hispanic
133498,2019,WY,Wyoming,7.6,"White, non-Hispanic"
133505,2014,WY,Wyoming,0.0,"Black, non-Hispanic"
133576,2015,WV,West Virginia,0.0,Hispanic
133609,2016,WY,Wyoming,9.7,Hispanic
133634,2019,WV,West Virginia,0.0,Hispanic
133659,2013,WY,Wyoming,7.9,"White, non-Hispanic"
133666,2013,WV,West Virginia,0.0,Hispanic
133744,2020,AR,Arkansas,16.9,"Black, non-Hispanic"
133765,2020,FL,Florida,12.3,"White, non-Hispanic"
133803,2020,GA,Georgia,17.9,"Multiracial, non-Hispanic"
133807,2020,CA,California,10.2,Male
133850,2020,CO,Colorado,7.6,Overall
133874,2020,AK,Alaska,7.5,"White, non-Hispanic"
133897,2020,FL,Florida,11.7,Male
133904,2020,AL,Alabama,0.0,Hispanic
134015,2020,CT,Connecticut,9.0,"White, non-Hispanic"
134029,2020,AL,Alabama,0.0,"Multiracial, non-Hispanic"
134043,2020,DE,Delaware,19.8,"Black, non-Hispanic"
134132,2020,AR,Arkansas,0.0,"Other, non-Hispanic"
134148,2020,AZ,Arizona,0.0,"Multiracial, non-Hispanic"
134177,2020,FL,Florida,6.4,"Other, non-Hispanic"
134196,2020,CO,Colorado,6.2,"White, non-Hispanic"
134209,2020,AK,Alaska,5.6,"Other, non-Hispanic"
134237,2020,AK,Alaska,7.6,Overall
134287,2020,AZ,Arizona,11.3,Hispanic
134308,2020,CT,Connecticut,0.0,"Multiracial, non-Hispanic"
134314,2020,CO,Colorado,11.1,Hispanic
134326,2020,GA,Georgia,11.9,Female
134333,2020,CT,Connecticut,8.6,Female
134405,2020,AR,Arkansas,13.6,"White, non-Hispanic"
134432,2020,DE,Delaware,0.0,"Other, non-Hispanic"
134444,2020,CO,Colorado,5.9,"Multiracial, non-Hispanic"
134451,2020,CT,Connecticut,8.3,Hispanic
134455,2020,AL,Alabama,18.1,"Black, non-Hispanic"
134460,2020,GA,Georgia,11.6,Overall
134461,2020,CA,California,8.6,"White, non-Hispanic"
134469,2020,GA,Georgia,6.0,Hispanic
134475,2020,AR,Arkansas,12.3,Male
134545,2020,AZ,Arizona,12.2,Male
134558,2020,CA,California,0.0,"Multiracial, non-Hispanic"
134581,2020,AL,Alabama,13.9,Female
134586,2020,CA,California,12.9,Hispanic
134588,2020,CO,Colorado,7.7,Male
134612,2020,AL,Alabama,14.8,Overall
134651,2020,DE,Delaware,11.3,Female
134698,2020,CT,Connecticut,9.5,Overall
134713,2020,FL,Florida,11.9,Female
134719,2020,AL,Alabama,12.6,"Other, non-Hispanic"
134732,2020,FL,Florida,0.0,"Multiracial, non-Hispanic"
134755,2020,CO,Colorado,7.4,Female
134761,2020,CA,California,9.8,Overall
134805,2020,DE,Delaware,12.4,Overall
134826,2020,DE,Delaware,10.9,"White, non-Hispanic"
134827,2020,FL,Florida,12.9,"Black, non-Hispanic"
134859,2020,FL,Florida,11.4,Hispanic
134883,2020,GA,Georgia,8.6,"Other, non-Hispanic"
134910,2020,AZ,Arizona,10.3,"White, non-Hispanic"
134952,2020,AR,Arkansas,6.0,Hispanic
134957,2020,AK,Alaska,7.3,Female
134990,2020,DE,Delaware,10.8,Hispanic
135063,2020,AR,Arkansas,9.8,"Multiracial, non-Hispanic"
135082,2020,AK,Alaska,0.0,"Black, non-Hispanic"
135109,2020,AK,Alaska,0.0,"Multiracial, non-Hispanic"
135133,2020,CO,Colorado,12.1,"Black, non-Hispanic"
135204,2020,AZ,Arizona,13.2,"Other, non-Hispanic"
135241,2020,GA,Georgia,11.2,Male
135244,2020,AK,Alaska,0.0,Hispanic
135252,2020,GA,Georgia,12.5,"Black, non-Hispanic"
135326,2020,AR,Arkansas,14.0,Female
135342,2020,AZ,Arizona,11.0,Overall
135352,2020,CT,Connecticut,13.7,"Black, non-Hispanic"
135371,2020,AL,Alabama,14.1,"White, non-Hispanic"
135376,2020,GA,Georgia,12.0,"White, non-Hispanic"
135418,2020,AK,Alaska,8.0,Male
135454,2020,AZ,Arizona,9.8,Female
135458,2020,CT,Connecticut,12.9,"Other, non-Hispanic"
135470,2020,CA,California,4.2,"Other, non-Hispanic"
135480,2020,CO,Colorado,7.1,"Other, non-Hispanic"
135501,2020,CA,California,16.9,"Black, non-Hispanic"
135541,2020,FL,Florida,11.8,Overall
135580,2020,DE,Delaware,0.0,"Multiracial, non-Hispanic"
135606,2020,CA,California,9.5,Female
135611,2020,CT,Connecticut,10.4,Male
135620,2020,AR,Arkansas,13.2,Overall
135644,2020,AL,Alabama,15.9,Male
135680,2020,AZ,Arizona,14.5,"Black, non-Hispanic"
135768,2020,KY,Kentucky,13.0,Overall
135791,2020,ID,Idaho,0.0,"Black, non-Hispanic"
135798,2020,MI,Michigan,12.3,Overall
135817,2020,LA,Louisiana,14.8,Female
135837,2020,HI,Hawaii,10.9,Overall
135920,2020,IA,Iowa,15.9,"Black, non-Hispanic"
135952,2020,ID,Idaho,8.5,Female
135974,2020,HI,Hawaii,10.1,Female
135997,2020,LA,Louisiana,7.7,"Other, non-Hispanic"
136012,2020,IA,Iowa,10.2,Overall
136078,2020,IA,Iowa,6.0,"Other, non-Hispanic"
136103,2020,MI,Michigan,16.7,"Black, non-Hispanic"
136104,2020,MA,Massachusetts,0.0,"Other, non-Hispanic"
136121,2020,MD,Maryland,12.5,"Black, non-Hispanic"
136140,2020,IL,Illinois,11.3,Male
136239,2020,ME,Maine,11.4,"Other, non-Hispanic"
136255,2020,MA,Massachusetts,10.5,"Black, non-Hispanic"
136267,2020,MD,Maryland,9.9,Female
136298,2020,MI,Michigan,8.2,Hispanic
136319,2020,ME,Maine,10.3,Overall
136399,2020,ME,Maine,0.0,Hispanic
136478,2020,MI,Michigan,15.5,"Multiracial, non-Hispanic"
136480,2020,IA,Iowa,0.0,"Multiracial, non-Hispanic"
136514,2020,KY,Kentucky,12.5,Female
136518,2020,KS,Kansas,11.1,Overall
136539,2020,HI,Hawaii,12.3,"Multiracial, non-Hispanic"
136541,2020,IN,Indiana,14.0,"Multiracial, non-Hispanic"
136546,2020,LA,Louisiana,18.8,"Black, non-Hispanic"
136565,2020,ME,Maine,10.5,"White, non-Hispanic"
136575,2020,MA,Massachusetts,9.0,Male
136577,2020,MD,Maryland,10.4,Male
136579,2020,KS,Kansas,12.4,"Other, non-Hispanic"
136584,2020,KY,Kentucky,0.0,"Other, non-Hispanic"
136586,2020,IN,Indiana,10.2,Hispanic
136612,2020,IL,Illinois,10.4,"White, non-Hispanic"
136626,2020,IL,Illinois,7.1,"Other, non-Hispanic"
136628,2020,IN,Indiana,11.8,Overall
136650,2020,KY,Kentucky,15.8,"Black, non-Hispanic"
136676,2020,ID,Idaho,0.0,"Multiracial, non-Hispanic"
136701,2020,HI,Hawaii,7.8,Hispanic
136735,2020,KS,Kansas,22.5,"Black, non-Hispanic"
136740,2020,IA,Iowa,10.1,"White, non-Hispanic"
136784,2020,IN,Indiana,11.8,Female
136787,2020,MA,Massachusetts,8.4,"White, non-Hispanic"
136802,2020,ID,Idaho,9.1,Male
136806,2020,MD,Maryland,6.3,Hispanic
136848,2020,MI,Michigan,11.5,Female
136882,2020,KY,Kentucky,0.0,Hispanic
136900,2020,KS,Kansas,11.1,Female
136905,2020,ID,Idaho,8.5,"White, non-Hispanic"
136943,2020,LA,Louisiana,13.4,Male
136974,2020,HI,Hawaii,11.7,Male
137001,2020,IA,Iowa,10.3,Female
137031,2020,MD,Maryland,11.0,"Multiracial, non-Hispanic"
137050,2020,ID,Idaho,11.9,Hispanic
137102,2020,MA,Massachusetts,13.9,Hispanic
137107,2020,KS,Kansas,8.1,"Multiracial, non-Hispanic"
137184,2020,KY,Kentucky,13.5,Male
137202,2020,IA,Iowa,9.8,Hispanic
137243,2020,MA,Massachusetts,0.0,"Multiracial, non-Hispanic"
137264,2020,MD,Maryland,9.6,"White, non-Hispanic"
137270,2020,ME,Maine,11.4,Male
137299,2020,LA,Louisiana,15.8,"Multiracial, non-Hispanic"
137317,2020,IL,Illinois,9.9,Female
137387,2020,LA,Louisiana,12.7,"White, non-Hispanic"
137389,2020,MI,Michigan,11.8,"White, non-Hispanic"
137400,2020,ME,Maine,0.0,"Multiracial, non-Hispanic"
137403,2020,HI,Hawaii,5.2,"White, non-Hispanic"
137431,2020,LA,Louisiana,0.0,Hispanic
137530,2020,HI,Hawaii,13.9,"Other, non-Hispanic"
137572,2020,KS,Kansas,7.0,Hispanic
137577,2020,IN,Indiana,8.5,"Other, non-Hispanic"
137612,2020,IN,Indiana,11.8,Male
137659,2020,KY,Kentucky,12.9,"White, non-Hispanic"
137703,2020,ME,Maine,9.3,Female
137712,2020,IL,Illinois,10.6,Overall
137734,2020,MI,Michigan,10.9,"Other, non-Hispanic"
137751,2020,MA,Massachusetts,8.6,Female
137756,2020,IL,Illinois,0.0,"Multiracial, non-Hispanic"
137769,2020,MD,Maryland,10.3,"Other, non-Hispanic"
137790,2020,KS,Kansas,11.1,Male
137808,2020,MI,Michigan,13.2,Male
137828,2020,ME,Maine,0.0,"Black, non-Hispanic"
137851,2020,MD,Maryland,10.2,Overall
137857,2020,MA,Massachusetts,8.8,Overall
137868,2020,KY,Kentucky,21.2,"Multiracial, non-Hispanic"
137896,2020,IL,Illinois,8.5,Hispanic
137915,2020,ID,Idaho,8.8,Overall
137957,2020,ID,Idaho,0.0,"Other, non-Hispanic"
137965,2020,LA,Louisiana,14.1,Overall
137975,2020,HI,Hawaii,0.0,"Black, non-Hispanic"
138002,2020,IN,Indiana,14.3,"Black, non-Hispanic"
138003,2020,KS,Kansas,10.8,"White, non-Hispanic"
138039,2020,IL,Illinois,16.6,"Black, non-Hispanic"
138057,2020,IN,Indiana,11.8,"White, non-Hispanic"
138063,2020,MS,Mississippi,13.3,"White, non-Hispanic"
138071,2020,ND,North Dakota,10.4,Male
138077,2020,NM,New Mexico,0.0,"Black, non-Hispanic"
138146,2020,ND,North Dakota,16.4,"Other, non-Hispanic"
138153,2020,MT,Montana,12.2,Hispanic
138189,2020,NH,New Hampshire,8.8,"White, non-Hispanic"
138196,2020,MO,Missouri,10.6,"White, non-Hispanic"
138208,2020,MS,Mississippi,14.6,Male
138229,2020,NV,Nevada,12.4,Male
138233,2020,NY,New York,13.8,"Multiracial, non-Hispanic"
138301,2020,NC,North Carolina,16.9,"Black, non-Hispanic"
138302,2020,MT,Montana,8.6,"Multiracial, non-Hispanic"
138328,2020,MO,Missouri,11.7,Male
138348,2020,MS,Mississippi,0.0,"Multiracial, non-Hispanic"
138350,2020,NY,New York,12.1,Hispanic
138357,2020,NV,Nevada,11.5,"White, non-Hispanic"
138374,2020,MN,Minnesota,9.7,Male
138384,2020,NJ,New Jersey,10.0,Overall
138423,2020,NC,North Carolina,9.2,"Other, non-Hispanic"
138442,2020,NE,Nebraska,9.9,Overall
138541,2020,NJ,New Jersey,8.8,Female
138627,2020,MO,Missouri,7.2,Hispanic
138631,2020,MT,Montana,9.1,Overall
138661,2020,MN,Minnesota,8.9,Hispanic
138663,2020,NE,Nebraska,10.5,Male
138675,2020,NC,North Carolina,12.4,Male
138691,2020,NJ,New Jersey,13.7,"Black, non-Hispanic"
138716,2020,NH,New Hampshire,8.8,Overall
138729,2020,NE,Nebraska,0.0,"Multiracial, non-Hispanic"
138786,2020,NM,New Mexico,11.7,Female
138802,2020,NM,New Mexico,13.2,Male
138921,2020,ND,North Dakota,0.0,Hispanic
138947,2020,NH,New Hampshire,0.0,Hispanic
138995,2020,NE,Nebraska,9.7,"White, non-Hispanic"
139028,2020,MO,Missouri,0.0,"Multiracial, non-Hispanic"
139032,2020,MT,Montana,8.7,Female
139043,2020,ND,North Dakota,9.4,"White, non-Hispanic"
139065,2020,NY,New York,9.8,Female
139067,2020,NM,New Mexico,13.9,"Other, non-Hispanic"
139068,2020,MN,Minnesota,8.6,"White, non-Hispanic"
139070,2020,NH,New Hampshire,0.0,"Multiracial, non-Hispanic"
139124,2020,NE,Nebraska,9.3,Hispanic
139135,2020,NV,Nevada,0.0,"Other, non-Hispanic"
139182,2020,MT,Montana,15.7,"Other, non-Hispanic"
139192,2020,NC,North Carolina,11.9,"White, non-Hispanic"
139195,2020,NE,Nebraska,19.5,"Black, non-Hispanic"
139218,2020,MO,Missouri,10.8,Overall
139227,2020,MS,Mississippi,16.9,"Black, non-Hispanic"
139231,2020,NY,New York,15.1,"Black, non-Hispanic"
139257,2020,NV,Nevada,14.1,"Black, non-Hispanic"
139271,2020,MN,Minnesota,8.0,Female
139315,2020,ND,North Dakota,0.0,"Multiracial, non-Hispanic"
139343,2020,NH,New Hampshire,8.2,Female
139354,2020,MT,Montana,0.0,"Black, non-Hispanic"
139365,2020,MO,Missouri,9.9,Female
139375,2020,ND,North Dakota,9.9,Overall
139383,2020,MS,Mississippi,18.9,"Other, non-Hispanic"
139385,2020,NM,New Mexico,14.9,Hispanic
139391,2020,NY,New York,11.7,"Other, non-Hispanic"
139398,2020,NV,Nevada,9.7,Female
139418,2020,MN,Minnesota,8.8,Overall
139439,2020,NJ,New Jersey,10.6,"Other, non-Hispanic"
139463,2020,NY,New York,10.3,Overall
139496,2020,MT,Montana,9.4,Male
139506,2020,MO,Missouri,12.2,"Black, non-Hispanic"
139539,2020,MN,Minnesota,6.3,"Other, non-Hispanic"
139576,2020,NJ,New Jersey,11.2,Male
139602,2020,NC,North Carolina,7.7,Hispanic
139619,2020,NM,New Mexico,9.0,"White, non-Hispanic"
139632,2020,MS,Mississippi,14.7,Female
139651,2020,NV,Nevada,0.0,"Multiracial, non-Hispanic"
139670,2020,NM,New Mexico,12.4,Overall
139791,2020,NY,New York,10.8,Male
139818,2020,NC,North Carolina,12.4,Overall
139866,2020,NE,Nebraska,9.3,Female
139926,2020,MN,Minnesota,8.9,"Multiracial, non-Hispanic"
139940,2020,NC,North Carolina,12.3,Female
139946,2020,NH,New Hampshire,9.5,Male
139966,2020,NJ,New Jersey,8.3,"White, non-Hispanic"
139992,2020,NC,North Carolina,0.0,"Multiracial, non-Hispanic"
140034,2020,NJ,New Jersey,17.7,"Multiracial, non-Hispanic"
140047,2020,MS,Mississippi,14.6,Overall
140056,2020,ND,North Dakota,9.4,Female
140065,2020,NM,New Mexico,0.0,"Multiracial, non-Hispanic"
140067,2020,NV,Nevada,11.1,Overall
140083,2020,NH,New Hampshire,0.0,"Other, non-Hispanic"
140117,2020,NJ,New Jersey,11.1,Hispanic
140130,2020,MO,Missouri,11.7,"Other, non-Hispanic"
140133,2020,MS,Mississippi,0.0,Hispanic
140143,2020,NE,Nebraska,0.0,"Other, non-Hispanic"
140169,2020,NV,Nevada,9.9,Hispanic
140190,2020,MT,Montana,8.4,"White, non-Hispanic"
140216,2020,ND,North Dakota,0.0,"Black, non-Hispanic"
140228,2020,MN,Minnesota,13.5,"Black, non-Hispanic"
140235,2020,NY,New York,8.3,"White, non-Hispanic"
140242,2020,NH,New Hampshire,0.0,"Black, non-Hispanic"
140336,2020,SC,South Carolina,13.4,Male
140373,2020,PA,Pennsylvania,19.0,"Black, non-Hispanic"
140429,2020,UT,Utah,9.9,"Other, non-Hispanic"
140433,2020,TX,Texas,11.1,Female
140452,2020,OR,Oregon,9.3,"Other, non-Hispanic"
140477,2020,SD,South Dakota,7.9,Overall
140507,2020,PA,Pennsylvania,0.0,"Multiracial, non-Hispanic"
140532,2020,TN,Tennessee,14.1,Overall
140539,2020,VA,Virginia,9.7,"Other, non-Hispanic"
140576,2020,UT,Utah,0.0,"Black, non-Hispanic"
140637,2020,VA,Virginia,10.2,"White, non-Hispanic"
140639,2020,OK,Oklahoma,9.3,Hispanic
140681,2020,SD,South Dakota,0.0,"Multiracial, non-Hispanic"
140697,2020,OH,Ohio,11.8,"White, non-Hispanic"
140706,2020,SC,South Carolina,0.0,Hispanic
140712,2020,OR,Oregon,9.9,"White, non-Hispanic"
140754,2020,OK,Oklahoma,12.7,"Multiracial, non-Hispanic"
140767,2020,OH,Ohio,14.3,"Other, non-Hispanic"
140839,2020,PA,Pennsylvania,10.5,Female
140854,2020,RI,Rhode Island,10.2,"White, non-Hispanic"
140858,2020,OH,Ohio,11.8,Male
140865,2020,US,United States,9.9,Female
140877,2020,TN,Tennessee,0.0,"Multiracial, non-Hispanic"
140927,2020,UT,Utah,8.2,Overall
140938,2020,RI,Rhode Island,5.4,"Other, non-Hispanic"
140957,2020,TX,Texas,12.6,Overall
140963,2020,TN,Tennessee,12.3,Female
140988,2020,SD,South Dakota,8.2,"White, non-Hispanic"
141038,2020,SD,South Dakota,0.0,Hispanic
141073,2020,OK,Oklahoma,12.4,"White, non-Hispanic"
141081,2020,RI,Rhode Island,12.9,"Black, non-Hispanic"
141172,2020,TX,Texas,15.6,"Black, non-Hispanic"
141221,2020,OR,Oregon,9.5,Overall
141291,2020,PA,Pennsylvania,11.4,Overall
141292,2020,UT,Utah,0.0,"Multiracial, non-Hispanic"
141326,2020,VA,Virginia,17.6,"Black, non-Hispanic"
141332,2020,US,United States,10.6,Overall
141335,2020,TX,Texas,0.0,"Other, non-Hispanic"
141355,2020,TN,Tennessee,0.0,Hispanic
141356,2020,VA,Virginia,11.1,Overall
141383,2020,SC,South Carolina,12.3,"White, non-Hispanic"
141387,2020,UT,Utah,7.8,Female
141424,2020,OR,Oregon,9.5,Female
141449,2020,TN,Tennessee,16.8,"Black, non-Hispanic"
141491,2020,PA,Pennsylvania,12.1,"Other, non-Hispanic"
141542,2020,OK,Oklahoma,13.3,Male
141543,2020,VA,Virginia,10.2,"Multiracial, non-Hispanic"
141613,2020,SC,South Carolina,13.6,Overall
141618,2020,UT,Utah,8.0,"White, non-Hispanic"
141629,2020,OH,Ohio,16.2,"Multiracial, non-Hispanic"
141690,2020,OH,Ohio,12.9,Female
141712,2020,OK,Oklahoma,13.0,Overall
141729,2020,OR,Oregon,0.0,"Black, non-Hispanic"
141732,2020,OR,Oregon,9.7,Hispanic
141737,2020,UT,Utah,8.9,Hispanic
141782,2020,TX,Texas,10.8,"White, non-Hispanic"
141794,2020,SC,South Carolina,13.7,Female
141846,2020,SD,South Dakota,11.3,"Other, non-Hispanic"
141866,2020,RI,Rhode Island,9.8,Female
141869,2020,OH,Ohio,15.3,"Black, non-Hispanic"
141885,2020,TX,Texas,14.1,Male
141917,2020,OK,Oklahoma,15.7,"Other, non-Hispanic"
141992,2020,PA,Pennsylvania,10.6,"White, non-Hispanic"
142008,2020,SC,South Carolina,0.0,"Other, non-Hispanic"
142061,2020,VA,Virginia,10.7,Female
142081,2020,OK,Oklahoma,18.3,"Black, non-Hispanic"
142128,2020,PA,Pennsylvania,12.4,Male
142131,2020,OH,Ohio,12.4,Overall
142143,2020,SD,South Dakota,7.4,Female
142178,2020,US,United States,11.2,Male
142187,2020,TX,Texas,14.2,Hispanic
142225,2020,OK,Oklahoma,12.6,Female
142236,2020,RI,Rhode Island,11.8,Hispanic
142255,2020,OR,Oregon,9.5,Male
142260,2020,TN,Tennessee,16.1,Male
142339,2020,VA,Virginia,11.4,Male
142365,2020,SC,South Carolina,0.0,"Multiracial, non-Hispanic"
142374,2020,RI,Rhode Island,0.0,"Multiracial, non-Hispanic"
142375,2020,OH,Ohio,12.7,Hispanic
142400,2020,PA,Pennsylvania,9.6,Hispanic
142404,2020,TN,Tennessee,13.9,"White, non-Hispanic"
142468,2020,OR,Oregon,0.0,"Multiracial, non-Hispanic"
142471,2020,TN,Tennessee,0.0,"Other, non-Hispanic"
142498,2020,SC,South Carolina,20.1,"Black, non-Hispanic"
142517,2020,RI,Rhode Island,10.3,Overall
142521,2020,RI,Rhode Island,11.0,Male
142582,2020,SD,South Dakota,0.0,"Black, non-Hispanic"
142598,2020,VA,Virginia,6.2,Hispanic
142633,2020,TX,Texas,15.7,"Multiracial, non-Hispanic"
142650,2020,UT,Utah,8.7,Male
142665,2020,SD,South Dakota,8.4,Male
142683,2020,WA,Washington,7.5,"Other, non-Hispanic"
142701,2020,VT,Vermont,0.0,Hispanic
142738,2020,WY,Wyoming,0.0,"Multiracial, non-Hispanic"
142744,2020,WY,Wyoming,8.5,Overall
142751,2020,VT,Vermont,0.0,"Multiracial, non-Hispanic"
142780,2020,WV,West Virginia,0.0,"Multiracial, non-Hispanic"
142786,2020,WY,Wyoming,10.4,Hispanic
142818,2020,WY,Wyoming,8.1,"White, non-Hispanic"
142840,2020,WA,Washington,12.5,"Black, non-Hispanic"
142872,2020,WV,West Virginia,16.9,Male
142876,2020,VT,Vermont,7.1,Female
142888,2020,WI,Wisconsin,9.2,"White, non-Hispanic"
142899,2020,WA,Washington,8.9,Male
142937,2020,WV,West Virginia,0.0,Hispanic
142940,2020,WV,West Virginia,15.0,"Black, non-Hispanic"
142945,2020,WI,Wisconsin,9.1,Male
142949,2020,WV,West Virginia,14.6,Female
143011,2020,WY,Wyoming,8.5,Female
143059,2020,WI,Wisconsin,0.0,Hispanic
143063,2020,WA,Washington,8.8,"Multiracial, non-Hispanic"
143064,2020,WI,Wisconsin,8.9,Overall
143084,2020,WA,Washington,8.8,"White, non-Hispanic"
143094,2020,VT,Vermont,7.9,"White, non-Hispanic"
143243,2020,VT,Vermont,0.0,"Other, non-Hispanic"
143247,2020,WI,Wisconsin,0.0,"Multiracial, non-Hispanic"
143260,2020,WV,West Virginia,15.7,Overall
143274,2020,VT,Vermont,8.7,Male
143286,2020,WY,Wyoming,12.0,"Other, non-Hispanic"
143308,2020,WY,Wyoming,0.0,"Black, non-Hispanic"
143338,2020,WA,Washington,7.7,Hispanic
143339,2020,WV,West Virginia,0.0,"Other, non-Hispanic"
143374,2020,VT,Vermont,7.9,Overall
143394,2020,WI,Wisconsin,8.6,Female
143440,2020,WI,Wisconsin,10.0,"Black, non-Hispanic"
143458,2020,WA,Washington,8.6,Overall
143499,2020,WI,Wisconsin,0.0,"Other, non-Hispanic"
143517,2020,VT,Vermont,0.0,"Black, non-Hispanic"
143518,2020,WA,Washington,8.3,Female
143558,2020,WV,West Virginia,15.9,"White, non-Hispanic"
143584,2020,WY,Wyoming,8.5,Male
